contract_address,chain,protocol,method_id,method,unique_executions,%,cum %,,,,,,,,,,
0x4208aa4d7a9a10f4f8bb7f6400c1b2161d946969,eth,,0x095ea7b3,,8,,,,,,,,,,,,
0x5016878159e84dadb05bb04135f3eac339ae201f,eth,,0x095ea7b3,,8,,,,,,,,,,,,
0xba4eee20f434bc3908a0b18da496348657133a7e,matic,,0x47e7ef24,,8,,,,,,,,,,,,
0x72e4f9f808c49a2a61de9c5896298920dc4eeea9,eth,,0xa9059cbb,,8,,,,,,,,,,,,
0xbb9fd9fa4863c03c574007ff3370787b9ce65ff6,eth,,0x095ea7b3,,8,,,,,,,,,,,,
0x86ca30bef97fb651b8d866d45503684b90cb3312,op,,0xeea0d7b2,,8,,,,,,,,,,,,
0x1111111254eeb25477b68fb85ed929f73a960582,bsc,,0x0502b1c5,,8,,,,,,,,,,,,
0x41ea5d41eeacc2d5c4072260945118a13bb7ebce,eth,,0x095ea7b3,,8,,,,,,,,,,,,
0xd9b78a2f1dafc8bb9c60961790d2beefebee56f4,eth,,0xa22cb465,,8,,,,,,,,,,,,
0x1fa66e2b38d0cc496ec51f81c3e05e6a6708986f,zksync,,0x47e7ef24,,8,,,,,,,,,,,,
0x1a5b0aaf478bf1fda7b934c76e7692d722982a6d,arb,,0x095ea7b3,,8,,,,,,,,,,,,
0xf93517e466867c6ce1ccbd017681220ebfc8bd56,matic,,0xf2c298be,,8,,,,,,,,,,,,
0x4507cef57c46789ef8d1a19ea45f4216bae2b528,eth,,0x095ea7b3,,8,,,,,,,,,,,,
0xd586e7f844cea2f87f50152665bcbc2c279d8d70,avax,,0x095ea7b3,,8,,,,,,,,,,,,
0xd1a4221358dbbcfb0eb575258ecf8972a700613d,eth,,0xa22cb465,,8,,,,,,,,,,,,
0xe8b6395d223c9d3d85e162f2cb2023bc9088a908,matic,,0x99fd3ccc,,8,,,,,,,,,,,,
0x2dff88a56767223a5529ea5960da7a3f5f766406,bsc,,0x095ea7b3,,8,,,,,,,,,,,,
0x543d43f390b7d681513045e8a85707438c463d80,eth,,0xa22cb465,,8,,,,,,,,,,,,
0x2f6f07cdcf3588944bf4c42ac74ff24bf56e7590,matic,,0x2e15238c,,8,,,,,,,,,,,,
0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,avax,,0xd0e30db0,,8,,,,,,,,,,,,
0x8e5431fbf00914b5d797794198b6522b2e70cf73,zksync,,0xfbc97a48,,8,,,,,,,,,,,,
0x65a2508c429a6078a7bc2f7df81ab575bd9d9275,base,,0x095ea7b3,,8,,,,,,,,,,,,
0x0e1ddf8d61f0570bf786594077cd431c727335a9,arb,,0x2e1a7d4d,,8,,,,,,,,,,,,
0xe387140d52ebb0dd729683dc062aefbc5f7f549a,eth,,0x095ea7b3,,8,,,,,,,,,,,,
0x3a23f943181408eac424116af7b7790c94cb97a5,eth,,0xc3540448,,8,,,,,,,,,,,,
0x0c0725282cbf037e6781fe84e0361b01daa88ddf,eth,,0x095ea7b3,,8,,,,,,,,,,,,
0x83cc83da2acb44a513956bfca7f16ab31dab445a,matic,,0x666256aa,,8,,,,,,,,,,,,
0x67ccea5bb16181e7b4109c9c2143c24a1c2205be,op,,0x095ea7b3,,8,,,,,,,,,,,,
0x88fd1361fc17078e40e6ff1101de950b36f79878,eth,,0x2e7ba6ef,,8,,,,,,,,,,,,
0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,bsc,,0x4630a0d8,,8,,,,,,,,,,,,
0xaefd22d0153e69f3316dca9095e7279b3a2f8af2,arb,,0xe9fad8ee,,8,,,,,,,,,,,,
0x9a2e53158e12bc09270af10c16a466cb2b5d7836,op,,0x095ea7b3,,8,,,,,,,,,,,,
0x4790a39d5615bfbdad0e91a58c8b7391d48ffb9a,eth,,0xd954863c,,8,,,,,,,,,,,,
0x00000000000000000000000000000000000face7,eth,,0x64617461,,8,,,,,,,,,,,,
0x00e1724885473b63bce08a9f0a52f35b0979e35a,op,,0x095ea7b3,,8,,,,,,,,,,,,
0x8a3749936e723325c6b645a0901470cd9e790b94,eth,,0xa22cb465,,8,,,,,,,,,,,,
0x9774ae804e6662385f5ab9b01417bc2c6e548468,arb,,0xa22cb465,,8,,,,,,,,,,,,
0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,arb,,0x791ac947,,8,,,,,,,,,,,,
0x838ca7020452b9b29bae7c3a116da3dc978dfc73,arb,,0x4e71d92d,,8,,,,,,,,,,,,
0x7043e4e1c4045424858ecbced80989feafc11b36,matic,,0x613db23b,,8,,,,,,,,,,,,
0xca24cf44c863f7709b7ea0c08ff88b994063684b,arb,,0x2bd60994,,8,,,,,,,,,,,,
0x16cd38b1b54e7abf307cb2697e2d9321e843d5aa,arb,,0xeed33cef,,8,,,,,,,,,,,,
0x1261d315da164c41db9968c4544ad641cf9582b5,arb,,0xa0712d68,,8,,,,,,,,,,,,
0x320ed4c7243e35a00f9ca30a1ae60929d15eae37,eth,,0x095ea7b3,,8,,,,,,,,,,,,
0x4da1b400a96cbb3d0f55c94af7bf7302c289dde8,matic,,0xcfc93274,,8,,,,,,,,,,,,
0x9e4fc4a5a0769ba74088856c229c4a1db2ea5a9e,arb,,0x3d18b912,,8,,,,,,,,,,,,
0x1d20a51f088492a0f1c57f047a9e30c9ab5c07ea,eth,,0xa22cb465,,8,,,,,,,,,,,,
0x69b69cc6e9f99c62a003fd9e143c126504d49dc2,base,,0x6a627842,,8,,,,,,,,,,,,
0x5940a60866255031830aa1edfdd8b56ab39765b7,linea,,0x72f66b67,,8,,,,,,,,,,,,
0x1bacc2205312534375c8d1801c27d28370656cff,arb,,0xca23bb4c,,8,,,,,,,,,,,,
0x0000000001e4ef00d069e71d6ba041b0a16f7ea0,arb,,0xb85f50ba,,8,,,,,,,,,,,,
0x1111111254eeb25477b68fb85ed929f73a960582,eth,,0x3eca9c0a,,8,,,,,,,,,,,,
0x96add417293a49e80f024734e96cfd8b355bcc14,eth,,0x095ea7b3,,8,,,,,,,,,,,,
0x808507121b80c02388fad14726482e061b8da827,eth,,0x095ea7b3,,8,,,,,,,,,,,,
0xb153fb3d196a8eb25522705560ac152eeec57901,op,,0x095ea7b3,,8,,,,,,,,,,,,
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,avax,,0xa94e78ef,,8,,,,,,,,,,,,
0x0b2402144bb366a632d14b83f244d2e0e21bd39c,arb,,0xc5a5ebda,,8,,,,,,,,,,,,
0xd19d4b5d358258f05d7b411e21a1460d11b0876f,eth,,0x491e0936,,8,,,,,,,,,,,,
0xa5b3e40ebf44447c092920a9bec3ed85aac79e9a,arb,,0x5b676ff3,,8,,,,,,,,,,,,
0x1f721e2e82f6676fce4ea07a5958cf098d339e18,arb,,0xb87d2524,,8,,,,,,,,,,,,
0x206d0e603327f8a9e807ca4aca8e5b0917ee87b0,eth,,0x48c54b9d,,8,,,,,,,,,,,,
0x0f7b3f5a8fed821c5eb60049538a548db2d479ce,eth,,0x095ea7b3,,8,,,,,,,,,,,,
0x1e971b5b21367888239f00da16f0a6b0effecb03,eth,,0x095ea7b3,,8,,,,,,,,,,,,
0xb2b68f7785daecf337749491c4a5ff9de3c964ef,eth,,0x095ea7b3,,8,,,,,,,,,,,,
0xd7c1eb0fe4a30d3b2a846c04aa6300888f087a5f,eth,,0x095ea7b3,,8,,,,,,,,,,,,
0x949d48eca67b17269629c7194f4b727d4ef9e5d6,eth,,0x095ea7b3,,8,,,,,,,,,,,,
0xdac7479e5f7c01cc59bbf7c1c4edf5604ada1ff2,zksync,,0x498eff64,,8,,,,,,,,,,,,
0xeb8e93a0c7504bffd8a8ffa56cd754c63aaebfe8,arb,,0x095ea7b3,,8,,,,,,,,,,,,
0xf4b1486dd74d07706052a33d31d7c0aafd0659e1,arb,,0xe8eda9df,,8,,,,,,,,,,,,
0x5543550d65813c1fa76242227cbba0a28a297771,arb,,0x06e75722,,8,,,,,,,,,,,,
0x1dd2d631c92b1acdfcdd51a0f7145a50130050c4,base,,0x095ea7b3,,8,,,,,,,,,,,,
0x4f9a0e7fd2bf6067db6994cf12e4495df938e6e9,polygon-zkevm,,0xd0e30db0,,8,,,,,,,,,,,,
0xbfdb5d8d1856b8617f1881fd718580256fa8cf35,base,,0x45368181,,8,,,,,,,,,,,,
0xaa277cb7914b7e5514946da92cb9de332ce610ef,arb,,0x88316456,,8,,,,,,,,,,,,
0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24,eth,,0x095ea7b3,,8,,,,,,,,,,,,
0xfde58c821d1c226b4a45c22904de20b114ede7e7,eth,,0xefef39a1,,8,,,,,,,,,,,,
0x330528172778cc5196d5f6742886c72505e0613d,eth,,0x095ea7b3,,8,,,,,,,,,,,,
0x03ff0ff224f904be3118461335064bb48df47938,bsc,,0x095ea7b3,,8,,,,,,,,,,,,
0x2c4bd4e25d83285f417e26a44069f41d1a8ad0e7,arb,,0xefef39a1,,8,,,,,,,,,,,,
0x217749d9017cb87712654422a1f5856aaa147b80,arb,,0x7e108d52,,8,,,,,,,,,,,,
0x2105465ab589b74747b01afdaf606d058fb082be,eth,,0x095ea7b3,,8,,,,,,,,,,,,
0xa36d383955340bac63f7211dcccb4f446c2b8e28,eth,,0x009836b3,,8,,,,,,,,,,,,
0xbb5ca40b2f7af3b1ff5dbce0e9cc78f8bfa817ce,arb,,0x80500d20,,8,,,,,,,,,,,,
0xd359bc471554504f683fbd4f6e36848612349ddf,eth,,0xc2288147,,8,,,,,,,,,,,,
0x5eb7edfcad75415abb54c345a4ea6ec390f77207,base,,0x095ea7b3,,8,,,,,,,,,,,,
0xb0d502e938ed5f4df2e681fe6e419ff29631d62b,eth,,0xe2bbb158,,8,,,,,,,,,,,,
0xaaa3b1f1bd7bcc97fd1917c18ade665c5d31f066,base,,0x7ff36ab5,,8,,,,,,,,,,,,
0x86355f02119bdbc28ed6a4d5e0ca327ca7730fff,ftm,,0xa8198c00,,8,,,,,,,,,,,,
0xb87a436b93ffe9d75c5cfa7bacfff96430b09868,arb,,0xf2ae372f,,8,,,,,,,,,,,,
0x4e3288c9ca110bcc82bf38f09a7b425c095d92bf,matic,,0x83bd37f9,,8,,,,,,,,,,,,
0x8480199e5d711399abb4d51bda329e064c89ad77,polygon-zkevm,,0x8e3c92e4,,8,,,,,,,,,,,,
0xcf5540fffcdc3d510b18bfca6d2b9987b0772559,eth,,0x83bd37f9,,8,,,,,,,,,,,,
0x74312363e45dcaba76c59ec49a7aa8a65a67eed3,eth,,0x357a150b,,8,,,,,,,,,,,,
0xb588a34afa5be3f3af703159fb6586a2caf04ba8,base,,0x9be677c1,,8,,,,,,,,,,,,
0x74a09653a083691711cf8215a6ab074bb4e99ef5,eth,,0x5358fbda,,8,,,,,,,,,,,,
0xa26c2a6bfec5512c13ae9eacf41cb4319d30ccf0,matic,,0x7715ee75,,8,,,,,,,,,,,,
0x75395f24644f1e65f66e346a414ff3412f131dd5,arb,,0xa22cb465,,8,,,,,,,,,,,,
0x4cb9a7ae498cedcbb5eae9f25736ae7d428c9d66,arb,,0xa9059cbb,,8,,,,,,,,,,,,
0x8961508f6c10d72b87a6d5d7fc1c579b84a984b8,eth,,0x52fd4469,,8,,,,,,,,,,,,
0x0df5dfd95966753f01cb80e76dc20ea958238c46,arb,,0x095ea7b3,,8,,,,,,,,,,,,
0x9dbd0ffd43a3d440cec5eb76c3dc02b9eea56912,eth,,0xf994144d,,8,,,,,,,,,,,,
0xcfc273d86333bf453b847d4d8cb7958307d85196,arb,,0x4641257d,,8,,,,,,,,,,,,
0x7a08b29a7ad4a19a5eca0c82f5f082872488d135,arb,,0x4002a9a6,,8,,,,,,,,,,,,
0x2157033ee7b0c9db90fbe879dae50b2fe26ad497,arb,,0xd93bf4fe,,8,,,,,,,,,,,,
0x63212c5f70d1b374a023950a96be3506779cae24,eth,,0x480a3411,,8,,,,,,,,,,,,
0xfdc9018af0e37abf89233554c937eb5068127080,bsc,,0x5154c0b4,,8,,,,,,,,,,,,
0x1111111254fb6c44bac0bed2854e76f90643097d,matic,,0x7c025200,,8,,,,,,,,,,,,
0xe592427a0aece92de3edee1f18e0157c05861564,eth,,0xac9650d8,,8,,,,,,,,,,,,
0xa735a3af76cc30791c61c10d585833829d36cbe0,eth,,0x095ea7b3,,8,,,,,,,,,,,,
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,eth,,0xded9382a,,8,,,,,,,,,,,,
0x6e2b76966cbd9cf4cc2fa0d76d24d5241e0abc2f,zksync,,0x12aa3caf,,8,,,,,,,,,,,,
0xda822340f5e8216c277dbf66627648ff5d57b527,matic,,0xf41766d8,,8,,,,,,,,,,,,
0x777b425f6bf8474b0e61f42e880d09e610a9400e,matic,,0x1249c58b,,8,,,,,,,,,,,,
0xc3bb52e6118f05dd8ad4e1c1a1398281cd7c4c7f,eth,,0x7ac5d5a9,,8,,,,,,,,,,,,
0xf511832fe856d97e19bdd81d3dba2300278910b9,matic,,0x1249c58b,,8,,,,,,,,,,,,
0x60b8c145235a31f1949a831803768bf37d7ab7aa,arb,,0xb666e032,,8,,,,,,,,,,,,
0x1fc10ef15e041c5d3c54042e52eb0c54cb9b710c,base,,0x7ba0e2e7,,8,,,,,,,,,,,,
0x1d9a1491924c1847e669dafde86341ad92a87fe2,eth,,0xa22cb465,,8,,,,,,,,,,,,
0xfd505702b37ae9b626952eb2dd736d9045876417,zksync,,0x7dc20382,,8,,,,,,,,,,,,
0xf6d1b85af155229acd7b523601148585a1ff67c6,matic,galxe,0x4d8eb822,,8,,,,,,,,,,,,
0x00cbcf7b3d37844e44b888bc747bdd75fcf4e555,arb,,0x095ea7b3,,8,,,,,,,,,,,,
0xa41d2f8ee4f47d3b860a149765a7df8c3287b7f0,eth,,0x095ea7b3,,8,,,,,,,,,,,,
0x19c10fff96b80208f454034c046ccc4445cd20ba,eth,,0x886f9ece,,8,,,,,,,,,,,,
0xf350e47d1db625da9cfa3a362a13839a550b15ab,arb,,0xbe7cc64e,,8,,,,,,,,,,,,
0xa6e0e731cb1e99aede0f9c9128d04f948e18727d,bsc,,0x1f1db043,,8,,,,,,,,,,,,
0xa20ecbc821fb54064aa7b5c6ac81173b8b34df71,base,,0x3ce33bff,,7,,,,,,,,,,,,
0x38c1c998b74f193df7732dbd5a104e7fe35d1c01,base,,0x095ea7b3,,7,,,,,,,,,,,,
0x3af2a97414d1101e2107a70e7f33955da1346305,eth,,0xa22cb465,,7,,,,,,,,,,,,
0x36948a6809be82d3ba8de9f2be626101e2c9e473,eth,,0x095ea7b3,,7,,,,,,,,,,,,
0x9e53e88dcff56d3062510a745952dec4cefdff9e,base,,0x095ea7b3,,7,,,,,,,,,,,,
0xe592427a0aece92de3edee1f18e0157c05861564,arb,,0xc04b8d59,,7,,,,,,,,,,,,
0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,arb,,0x18cbafe5,,7,,,,,,,,,,,,
0x65378b697853568da9ff8eab60c13e1ee9f4a654,avax,,0x095ea7b3,,7,,,,,,,,,,,,
0x1a3a8cf347b2bf5890d3d6a1b981c4f4432c8661,eth,,0x095ea7b3,,7,,,,,,,,,,,,
0xd533a949740bb3306d119cc777fa900ba034cd52,eth,,0xa9059cbb,,7,,,,,,,,,,,,
0x34635280737b5bfe6c7dc2fc3065d60d66e78185,eth,,0x095ea7b3,,7,,,,,,,,,,,,
0x767fe9edc9e0df98e07454847909b5e959d7ca0e,eth,,0x095ea7b3,,7,,,,,,,,,,,,
0xef4fb24ad0916217251f553c0596f8edc630eb66,arb,,0xfbe16ca7,,7,,,,,,,,,,,,
0x576e4ae0dc843db00577e54e0c4f7acf84bebed0,base,,0x095ea7b3,,7,,,,,,,,,,,,
0x13c4b558f6663329c13c838cc0b5b796f7fc0531,eth,,0x095ea7b3,,7,,,,,,,,,,,,
0xa849ffa1b3d2d8cd0cabc0268ffc15f18d9fb197,eth,,0x095ea7b3,,7,,,,,,,,,,,,
0x0c664a85521d5721bca047d29238d9e2a9e9e861,base,,0x731133e9,,7,,,,,,,,,,,,
0x142e03367ede17cd851477a4287d1f35676e6dc2,eth,,0xa22cb465,,7,,,,,,,,,,,,
0xa5cb30e5d30a9843b6481ffd8d8d35dded3a3251,linea,,0xb6b55f25,,7,,,,,,,,,,,,
0x062e691c2054de82f28008a8ccc6d7a1c8ce060d,eth,,0xa22cb465,,7,,,,,,,,,,,,
0x120a3879da835a5af037bb2d1456bebd6b54d4ba,eth,,0x095ea7b3,,7,,,,,,,,,,,,
0x0e42acbd23faee03249daff896b78d7e79fbd58e,eth,,0x3ccfd60b,,7,,,,,,,,,,,,
0x794a61358d6845594f94dc1db02a252b5b4814ad,arb,,0x94b576de,,7,,,,,,,,,,,,
0x9247edf18518c4dccfa7f8b2345a1e8a4738204f,op,,0x3a1b1d57,,7,,,,,,,,,,,,
0x2d25e0514f23c6367687de89bd5167dc754d4934,base,,0x095ea7b3,,7,,,,,,,,,,,,
0x39fde572a18448f8139b7788099f0a0740f51205,op,,0x095ea7b3,,7,,,,,,,,,,,,
0x1508fbb7928aedc86bee68c91bc4afcf493b0e78,op,,0x095ea7b3,,7,,,,,,,,,,,,
0xe2461caf2ffef37bfc5a41555600dbe65737e1bd,eth,,0x4a21a2df,,7,,,,,,,,,,,,
0x716f29b8972d551294d9e02b3eb0fc1107fbf4aa,eth,,0xa22cb465,,7,,,,,,,,,,,,
0x67a24ce4321ab3af51c2d0a4801c3e111d88c9d9,arb,,0x78e2b594,,7,,,,,,,,,,,,
0xe4ba6740af4c666325d49b3112e4758371386adc,arb,,0xac9650d8,,7,,,,,,,,,,,,
0x1b24cae1de08ec8b3ce0c55f9ee30db747fd72ae,arb,,0x968b3e59,,7,,,,,,,,,,,,
0xc0717eb8ad66d0b3bf16bbe0bac0fb605a715a35,bsc,,0x8c440084,,7,,,,,,,,,,,,
0x64192819ac13ef72bf6b5ae239ac672b43a9af08,eth,,0x4b14557e,,7,,,,,,,,,,,,
0xcc5382fe1ecadbf18629c87b9c89a27b438889d4,arb,chronos,0x310bd74b,,7,,,,,,,,,,,,
0xe3b6cc7b76a7f67bbccb66c010780be0af31ff05,arb,,0xf89df864,,7,,,,,,,,,,,,
0xb311ec23c4a7578a4c18f66774a5d7b51dd1dd07,base,,0x6871ee40,,7,,,,,,,,,,,,
0xba2ae424d960c26247dd6c32edc70b295c744c43,bsc,,0x095ea7b3,,7,,,,,,,,,,,,
0xc9d8f15803c645e98b17710a0b6593f097064bef,eth,,0xa22cb465,,7,,,,,,,,,,,,
0x50d1c8e131dca8b9226c0a0f78947557497374b3,eth,,0x095ea7b3,,7,,,,,,,,,,,,
0xa07f2e99eaa338acf66337baf99551bdcfd3ab00,ftm,,0x40c10f19,,7,,,,,,,,,,,,
0x84c002286cfa125fcc5e9a39e6564f5c5afbc43f,arb,,0x3ccfd60b,,7,,,,,,,,,,,,
0x7775d63836987f444e2f14aa0fa2602204d7d3e0,matic,,0x4cd480bd,,7,,,,,,,,,,,,
0x1dc454ee1fd63f3d792aeee9d331c05d9c62b20a,eth,,0xa22cb465,,7,,,,,,,,,,,,
0xfc5a1a6eb076a2c7ad06ed22c90d7e710e35ad0a,arb,,0xa9059cbb,,7,,,,,,,,,,,,
0xc274a97f1691ef390f662067e95a6eff1f99b504,eth,,0xa22cb465,,7,,,,,,,,,,,,
0x0000000001e4ef00d069e71d6ba041b0a16f7ea0,arb,,0xa5f9931b,,7,,,,,,,,,,,,
0x21be370d5312f44cb42ce377bc9b8a0cef1a4c83,ftm,,0x2e1a7d4d,,7,,,,,,,,,,,,
0x9f9f9003dca13952a409c8cb156f02e242994bd7,eth,,0xa22cb465,,7,,,,,,,,,,,,
0x00000000009726632680fb29d3f7a9734e3010e2,arb,,0x999b6464,,7,,,,,,,,,,,,
0x033f193b3fceb22a440e89a2867e8fee181594d9,arb,,0x095ea7b3,,7,,,,,,,,,,,,
0xba100000625a3754423978a60c9317c58a424e3d,eth,,0xa9059cbb,,7,,,,,,,,,,,,
0xb58f5110855fbef7a715d325d60543e7d4c18143,polygon-zkevm,,0x51905636,,7,,,,,,,,,,,,
0xf23a2bf7619ad93300499c3fc7d7145a06cca562,eth,,0x095ea7b3,,7,,,,,,,,,,,,
0x32cf27f2753e90948195b64ec55c486ee640cf61,base,,0x84bb1e42,,7,,,,,,,,,,,,
0xceed853798ff1c95ceb4dc48f68394eb7a86a782,linea,,0xdb006a75,,7,,,,,,,,,,,,
0xdeab92d6a3618f6d830c925d7ae8f1c87eecf01f,arb,,0x095ea7b3,,7,,,,,,,,,,,,
0x5de117628b5062f56f37d8fb6603524c7189d892,zksync,,0x410404b7,,7,,,,,,,,,,,,
0x5940a60866255031830aa1edfdd8b56ab39765b7,linea,,0x83a7abd8,,7,,,,,,,,,,,,
0xae3359ed3c567482fb0102c584c23daa2693eacf,eth,,0x095ea7b3,,7,,,,,,,,,,,,
0x73f31b1da05cc4c31391d0a1e1fa17529fe439f8,base,,0x095ea7b3,,7,,,,,,,,,,,,
0xe4e156167cc9c7ac4abd8d39d203a5495f775547,zksync,,0x2aac3cac,,7,,,,,,,,,,,,
0xe47bb08ff23bed7e5c67739c2d420b40188c6961,eth,euler?,0x1d02f109,,7,,,,,,,,,,,,
0xbb5032d20b689d9ee69a7c490bd02fc9efc734c2,arb,,0xddd5e1b2,,7,,,,,,,,,,,,
0xaf667811a7edcd5b0066cd4ca0da51637db76d09,op,,0x88720467,,7,,,,,,,,,,,,
0x4724f4b3936b4c2d52f8f452719870c5d4c86b4d,matic,,0xf7c3684e,,7,,,,,,,,,,,,
0x40ea7f6d6964413d4a26a0a268542dae9f55768e,arb,,0x095ea7b3,,7,,,,,,,,,,,,
0x28b42698caf46b4b012cf38b6c75867e0762186d,op,,0x095ea7b3,,7,,,,,,,,,,,,
0x21a4a5c00ab2fd749ebec8282456d93351459f2a,op,,0xb6b55f25,,7,,,,,,,,,,,,
0x8d9710f0e193d3f95c0723eaaf1a81030dc9116d,eth,,0xa22cb465,,7,,,,,,,,,,,,
0x5326e71ff593ecc2cf7acae5fe57582d6e74cff1,arb,,0x095ea7b3,,7,,,,,,,,,,,,
0x1b02da8cb0d097eb8d57a175b88c7d8b47997506,arb,,0x38ed1739,swap,7,,,,,,,,,,,,
0xec17aaba6855461e0835a2113efa942f01fd5b39,eth,,0x419c533c,,7,,,,,,,,,,,,
0x2297aebd383787a160dd0d9f71508148769342e3,avax,,0x2cdf0b95,,7,,,,,,,,,,,,
0xbdec68492d69a7ff1fb4c2abf5c28ade535dc88a,linea,,0xbc2a4c29,,7,,,,,,,,,,,,
0x09986b4e255b3c548041a30a2ee312fe176731c2,arb,,0x143f05e1,,7,,,,,,,,,,,,
0x327df1e6de05895d2ab08513aadd9313fe505d86,base,,0xfb3bdb41,,7,,,,,,,,,,,,
0xa22e5de130365d855353a23409ce6ac7873fc5a7,bsc,,0xd954863c,,7,,,,,,,,,,,,
0xddaecf4b02a3e45b96fc2d7339c997e072b0d034,arb,,0x4178ec28,,7,,,,,,,,,,,,
0x861e3c82bc2753ea64ae5f962d993df6853a6700,eth,,0x6db4e99b,,7,,,,,,,,,,,,
0x0b2402144bb366a632d14b83f244d2e0e21bd39c,arb,,0x9981509f,,7,,,,,,,,,,,,
0x71411892af8294e9a831a0306e30dc2fa58698e7,arb,,0x4e71d92d,,7,,,,,,,,,,,,
0x750e4c4984a9e0f12978ea6742bc1c5d248f40ed,matic,,0x095ea7b3,,7,,,,,,,,,,,,
0xe51aac67b09eaed6d3d43e794d6bae679cbe09d8,eth,,0xa22cb465,,7,,,,,,,,,,,,
0x0e3efd5be54cc0f4c64e0d186b0af4b7f2a0e95f,eth,,0x9e2c8a5b,,7,,,,,,,,,,,,
0x8357b8b211a02d8d0d2e1d947f7a4898cfc5af41,eth,,0xd393c871,,7,,,,,,,,,,,,
0x0a9f824c05a74f577a536a8a0c673183a872dff4,arb,,0xae30f6ee,,7,,,,,,,,,,,,
0x333d8b480bdb25ea7be4dd87eeb359988ce1b30d,linea,,0x852a12e3,,7,,,,,,,,,,,,
0x9ca6a77c8b38159fd2da9bd25bc3e259c33f5e39,matic,,0x095ea7b3,,7,,,,,,,,,,,,
0xeca7ff920e7162334634c721133f3183b83b0323,base,,0xb6b55f25,,7,,,,,,,,,,,,
0x1f6e4b5ffc94cca08cf6bb1479148d6329d4baf5,arb,,0x095ea7b3,,7,,,,,,,,,,,,
0x39d361e66798155813b907a70d6c2e3fdafb0877,linea,,0x7dc20382,,7,,,,,,,,,,,,
0xfaf8fd17d9840595845582fcb047df13f006787d,op,,0x9d507b8b,,7,,,,,,,,,,,,
0x3082cc23568ea640225c2467653db90e9250aaa0,arb,,0x695ef6bf,,7,,,,,,,,,,,,
0x7a0bea791a3fde0911f910f3fa5875f5b4a294e1,base,,0x2e4dbe8f,,7,,,,,,,,,,,,
0x282bdd42f4eb70e7a9d9f40c8fea0825b7f68c5d,eth,,0xa22cb465,,7,,,,,,,,,,,,
0x39a3920ca05e238d558f0c1786314bca647d1b39,matic,,0xa694fc3a,,7,,,,,,,,,,,,
0x9ae380f0272e2162340a5bb646c354271c0f5cfc,eth,,0x095ea7b3,,7,,,,,,,,,,,,
0xe72e82b672d7d3e206327c0762e9805fbfcbca92,arb,,0xbdec4a27,,7,,,,,,,,,,,,
0x53bf833a5d6c4dda888f69c22c88c9f356a41614,arb,,0x84d0dba3,,7,,,,,,,,,,,,
0x32eb7902d4134bf98a28b963d26de779af92a212,arb,,0xa9059cbb,,7,,,,,,,,,,,,
0xd85e038593d7a098614721eae955ec2022b9b91b,arb,,0x095ea7b3,,7,,,,,,,,,,,,
0x34e817d631b7fb79a54638c01c03421d124e35a7,base,,0x45368181,,7,,,,,,,,,,,,
0x82af49447d8a07e3bd95bd0d56f35241523fbab1,arb,,0x39509351,,7,,,,,,,,,,,,
0x08d7c0242953446436f34b4c78fe9da38c73668d,eth,,0xa22cb465,,7,,,,,,,,,,,,
0x4f4014ec1685699290a311e0a159e1e39914853f,base,,0xe2bbb158,,7,,,,,,,,,,,,
0x19c10fff96b80208f454034c046ccc4445cd20ba,eth,,0x607e2737,,7,,,,,,,,,,,,
0x83f20f44975d03b1b09e64809b757c47f942beea,eth,,0xba087652,,7,,,,,,,,,,,,
0xf07ebf00aa847bbb0057b92cb469747e2c7c8a4f,eth,,0x095ea7b3,,7,,,,,,,,,,,,
0x982239d38af50b0168da33346d85fb12929c4c07,arb,,0x095ea7b3,,7,,,,,,,,,,,,
0xfeea44bc2161f2fe11d55e557ae4ec855e2d1168,eth,,0x00f714ce,,7,,,,,,,,,,,,
0xb6cfcf89a7b22988bfc96632ac2a9d6dab60d641,arb,,0x095ea7b3,,7,,,,,,,,,,,,
0x2dad3a13ef0c6366220f989157009e501e7938f8,op,,0x095ea7b3,,7,,,,,,,,,,,,
0x72c590349535ad52e6953744cb2a36b409542719,eth,,0xc5a62a99,,7,,,,,,,,,,,,
0xcb0620b181140e57d1c0d8b724cde623ca963c8c,bsc,,0x617ba037,,7,,,,,,,,,,,,
0x13d23d867e73af912adf5d5bd47915261efa28f2,bsc,,0x1249c58b,,7,,,,,,,,,,,,
0x8ff1523091c9517bc328223d50b52ef450200339,eth,,0xa22cb465,,7,,,,,,,,,,,,
0xa50b23cdfb2ec7c590e84f403256f67ce6dffb84,op,,0x095ea7b3,,7,,,,,,,,,,,,
0x072b65f891b1a389539e921bdb9427af41a7b1f7,arb,,0x95f38e77,,7,,,,,,,,,,,,
0x0be9863bb53c6364f51b72a4c919a2b118b39027,arb,,0xd96a094a,,7,,,,,,,,,,,,
0x3999d2c5207c06bbc5cf8a6bea52966cabb76d41,eth,,0x8ee938a9,,7,,,,,,,,,,,,
0x19c79f282d151995d91f6dbdda2739701f9c47aa,avax,,0x095ea7b3,,7,,,,,,,,,,,,
